station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
SPJC,2020-02-01 22:00,75.20,68.00,78.34,170.00,12.00,0.00,29.83,M,6.21,M,BKN,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 012200Z 17012KT 9999 BKN012 24/20 Q1010 NOSIG RMK TX27.4 PP000
SPJC,2020-02-01 23:00,73.40,69.80,88.51,170.00,12.00,0.00,29.83,M,6.21,M,SCT,BKN,M,M,1000.00,17000.00,M,M,M,M,M,M,M,M,M,M,SPJC 012300Z 17012KT 9999 SCT010 BKN170 23/21 Q1010 NOSIG RMK PP000
SPJC,2020-02-02 00:00,73.40,69.80,88.51,170.00,10.00,0.00,29.85,M,6.21,M,SCT,BKN,M,M,900.00,17000.00,M,M,M,M,M,M,M,M,M,M,SPJC 020000Z 17010KT 9999 SCT009 BKN170 23/21 Q1011 NOSIG RMK PP000
SPJC,2020-02-02 01:00,73.40,69.80,88.51,160.00,9.00,0.00,29.88,M,6.21,M,FEW,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020100Z 16009KT 9999 FEW009 23/21 Q1012 NOSIG RMK PP000
SPJC,2020-02-02 03:00,73.40,69.80,88.51,160.00,10.00,0.00,29.91,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020300Z 16010KT 9999 FEW010 23/21 Q1013 NOSIG RMK PP000
SPJC,2020-02-02 04:00,73.40,69.80,88.51,160.00,10.00,0.00,29.91,M,6.21,M,SCT,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020400Z 16010KT 9999 SCT010 23/21 Q1013 NOSIG RMK PP000
SPJC,2020-02-02 05:00,73.40,69.80,88.51,170.00,8.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 020500Z 17008KT CAVOK 23/21 Q1012 NOSIG RMK PP000
SPJC,2020-02-02 06:00,71.60,69.80,94.06,160.00,10.00,0.00,29.88,M,6.21,M,SCT,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020600Z 16010KT 9999 SCT009 22/21 Q1012 NOSIG RMK PP000
SPJC,2020-02-02 07:00,71.60,69.80,94.06,170.00,7.00,0.00,29.85,M,6.21,M,BKN,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020700Z 17007KT 9999 BKN009 22/21 Q1011 NOSIG RMK PP000
SPJC,2020-02-02 08:00,71.60,69.80,94.06,170.00,7.00,0.00,29.85,M,6.21,M,SCT,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 020800Z 17007KT 9999 SCT008 22/21 Q1011 NOSIG RMK PP000
SPJC,2020-02-02 09:00,71.60,69.80,94.06,160.00,6.00,0.00,29.85,M,6.21,M,FEW,SCT,M,M,800.00,2000.00,M,M,M,M,M,M,M,M,M,M,SPJC 020900Z 16006KT 9999 FEW008 SCT020 22/21 Q1011 NOSIG RMK PP000
SPJC,2020-02-02 10:00,71.60,69.80,94.06,170.00,5.00,0.00,29.85,M,6.21,M,FEW,BKN,M,M,800.00,13000.00,M,M,M,M,M,M,M,M,M,M,SPJC 021000Z 17005KT 9999 FEW008 BKN130 22/21 Q1011 NOSIG RMK PP000
SPJC,2020-02-02 11:00,71.60,69.80,94.06,170.00,5.00,0.00,29.85,M,4.97,M,BKN,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021100Z 17005KT 8000 BKN130 22/21 Q1011 NOSIG RMK PP000
SPJC,2020-02-02 12:00,71.60,69.80,94.06,180.00,5.00,0.00,29.88,M,4.97,M,BKN,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021200Z 18005KT 8000 BKN130 22/21 Q1012 NOSIG RMK TN 21.8 PP000
SPJC,2020-02-02 13:00,71.60,69.80,94.06,170.00,5.00,0.00,29.91,M,4.97,M,FEW,BKN,M,M,500.00,17000.00,M,M,M,M,M,M,M,M,M,M,SPJC 021300Z 17005KT 8000 FEW005 BKN170 22/21 Q1013 NOSIG RMK PP000
SPJC,2020-02-02 14:00,75.20,69.80,83.32,190.00,6.00,0.00,29.91,M,6.21,M,FEW,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021400Z 19006KT 9999 FEW007 24/21 Q1013 NOSIG RMK PP000
SPJC,2020-02-02 15:00,77.00,69.80,78.48,200.00,5.00,0.00,29.91,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021500Z 20005KT 9999 FEW015 25/21 Q1013 NOSIG RMK PP000
SPJC,2020-02-02 16:00,77.00,69.80,78.48,190.00,7.00,0.00,29.91,M,6.21,M,SCT,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021600Z 19007KT 160V250 9999 SCT012 25/21 Q1013 NOSIG RMK PP000
SPJC,2020-02-02 17:00,78.80,69.80,73.95,200.00,7.00,0.00,29.88,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 021700Z 20007KT 140V240 9999 FEW014 26/21 Q1012 NOSIG RMK PP000
SPJC,2020-02-02 18:00,78.80,69.80,73.95,210.00,7.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 021800Z 21007KT 160V250 CAVOK 26/21 Q1012 NOSIG RMK PP000
SPJC,2020-02-02 19:00,80.60,69.80,69.71,190.00,9.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.90,SPJC 021900Z 19009KT 150V220 CAVOK 27/21 Q1011 NOSIG RMK PP000
SPJC,2020-02-02 20:00,80.60,69.80,69.71,190.00,9.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.90,SPJC 022000Z 19009KT 160V220 CAVOK 27/21 Q1011 NOSIG RMK PP000
SPJC,2020-02-02 21:00,77.00,69.80,78.48,180.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 022100Z 18010KT CAVOK 25/21 Q1011 NOSIG RMK PP000
SPJC,2020-02-02 22:00,77.00,68.00,73.78,170.00,9.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 022200Z 17009KT CAVOK 25/20 Q1010 NOSIG RMK TX27.0 PP000
SPJC,2020-02-02 23:00,78.80,68.00,69.52,170.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 022300Z 17010KT CAVOK 26/20 Q1011 NOSIG RMK PP000
SPJC,2020-02-03 00:00,75.20,68.00,78.34,160.00,11.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 030000Z 16011KT CAVOK 24/20 Q1012 NOSIG RMK PP000
SPJC,2020-02-03 01:00,75.20,68.00,78.34,160.00,12.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 030100Z 16012KT CAVOK 24/20 Q1012 NOSIG RMK PP000
SPJC,2020-02-03 02:00,73.40,68.00,83.21,160.00,12.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 030200Z 16012KT CAVOK 23/20 Q1013 NOSIG RMK PP000
SPJC,2020-02-03 03:00,73.40,68.00,83.21,160.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 030300Z 16010KT CAVOK 23/20 Q1013 NOSIG RMK PP000
SPJC,2020-02-03 04:00,73.40,69.80,88.51,160.00,9.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 030400Z 16009KT CAVOK 23/21 Q1013 NOSIG RMK PP000
SPJC,2020-02-03 05:00,73.40,69.80,88.51,160.00,9.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 030500Z 16009KT CAVOK 23/21 Q1013 NOSIG RMK PP000
SPJC,2020-02-03 06:00,73.40,68.00,83.21,160.00,9.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 030600Z 16009KT CAVOK 23/20 Q1012 NOSIG RMK PP000
SPJC,2020-02-03 07:00,73.40,68.00,83.21,170.00,7.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 030700Z 17007KT CAVOK 23/20 Q1011 NOSIG RMK PP000
SPJC,2020-02-03 08:00,71.60,68.00,88.43,170.00,7.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 030800Z 17007KT CAVOK 22/20 Q1011 NOSIG RMK PP000
SPJC,2020-02-03 09:00,71.60,68.00,88.43,170.00,6.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 030900Z 17006KT CAVOK 22/20 Q1011 NOSIG RMK PP000
